Date,^GSPC,^TNX
1996-02-07,649.9299926757812,5.658999919891357
1996-02-08,656.0700073242188,5.6579999923706055
1996-02-09,656.3699951171875,5.650000095367432
1996-02-12,661.4500122070312,5.5960001945495605
1996-02-13,660.510009765625,5.566999912261963
1996-02-14,655.5800170898438,5.61299991607666
1996-02-15,651.3200073242188,5.690999984741211
1996-02-16,647.97998046875,5.75
1996-02-20,640.6500244140625,5.991000175476074
1996-02-21,648.0999755859375,5.973999977111816
1996-02-22,658.8599853515625,5.909999847412109
1996-02-23,659.0800170898438,5.965000152587891
1996-02-26,650.4600219726562,5.994999885559082
1996-02-27,647.239990234375,6.046999931335449
1996-02-28,644.75,6.10699987411499
1996-02-29,640.4299926757812,6.111999988555908
1996-03-01,644.3699951171875,5.978000164031982
1996-03-04,650.8099975585938,5.906000137329102
1996-03-05,655.7899780273438,5.953000068664551
1996-03-06,652.0,6.039000034332275
1996-03-07,653.6500244140625,6.059999942779541
1996-03-08,633.5,6.4120001792907715
1996-03-11,640.02001953125,6.304999828338623
1996-03-12,637.0900268554688,6.341000080108643
1996-03-13,638.5499877929688,6.335999965667725
1996-03-14,640.8699951171875,6.349999904632568
1996-03-15,641.4299926757812,6.453000068664551
1996-03-18,652.6500244140625,6.421999931335449
1996-03-19,651.6900024414062,6.394999980926514
1996-03-20,649.97998046875,6.328000068664551
1996-03-21,649.1900024414062,6.270999908447266
1996-03-22,650.6199951171875,6.310999870300293
1996-03-25,650.0399780273438,6.2270002365112305
1996-03-26,652.969970703125,6.23199987411499
1996-03-27,648.9099731445312,6.311999797821045
1996-03-28,648.9400024414062,6.40500020980835
1996-03-29,645.5,6.334000110626221
1996-04-01,653.72998046875,6.308000087738037
1996-04-02,655.260009765625,6.236999988555908
1996-04-03,655.8800048828125,6.255000114440918
1996-04-04,655.8599853515625,6.326000213623047
1996-04-08,644.239990234375,6.611000061035156
1996-04-09,642.1900024414062,6.551000118255615
1996-04-10,633.5,6.614999771118164
1996-04-11,631.1799926757812,6.671000003814697
1996-04-12,636.7100219726562,6.498000144958496
1996-04-15,642.489990234375,6.461999893188477
1996-04-16,645.0,6.458000183105469
1996-04-17,641.6099853515625,6.506999969482422
1996-04-18,643.6099853515625,6.558000087738037
1996-04-19,645.0700073242188,6.513000011444092
1996-04-22,647.8900146484375,6.4679999351501465
1996-04-23,651.5800170898438,6.494999885559082
1996-04-24,650.1699829101562,6.553999900817871
1996-04-25,652.8699951171875,6.540999889373779
1996-04-26,653.4600219726562,6.519000053405762
1996-04-29,654.1599731445312,6.568999767303467
1996-04-30,654.1699829101562,6.632999897003174
1996-05-01,654.5800170898438,6.665999889373779
1996-05-02,643.3800048828125,6.833000183105469
1996-05-03,641.6300048828125,6.875999927520752
1996-05-06,640.8099975585938,6.839000225067139
1996-05-07,638.260009765625,6.8480000495910645
1996-05-08,644.77001953125,6.796999931335449
1996-05-09,645.4400024414062,6.830999851226807
1996-05-10,652.0900268554688,6.739999771118164
1996-05-13,661.510009765625,6.705999851226807
1996-05-14,665.5999755859375,6.645999908447266
1996-05-15,665.4199829101562,6.632999897003174
1996-05-16,664.8499755859375,6.692999839782715
1996-05-17,668.9099731445312,6.644999980926514
1996-05-20,673.1500244140625,6.611000061035156
1996-05-21,672.760009765625,6.636000156402588
1996-05-22,678.4199829101562,6.61899995803833
1996-05-23,676.0,6.675000190734863
1996-05-24,678.510009765625,6.639999866485596
1996-05-28,672.22998046875,6.6570000648498535
1996-05-29,667.9299926757812,6.764999866485596
1996-05-30,671.7000122070312,6.756999969482422
1996-05-31,669.1199951171875,6.843999862670898
1996-06-03,667.6799926757812,6.861000061035156
1996-06-04,672.5599975585938,6.8429999351501465
1996-06-05,678.4400024414062,6.816999912261963
1996-06-06,673.030029296875,6.747000217437744
1996-06-07,673.3099975585938,6.918000221252441
1996-06-10,672.1599731445312,6.958000183105469
1996-06-11,670.969970703125,6.980000019073486
1996-06-12,669.0399780273438,7.014999866485596
1996-06-13,667.9199829101562,7.001999855041504
1996-06-14,665.8499755859375,6.935999870300293
1996-06-17,665.1599731445312,6.88700008392334
1996-06-18,662.0599975585938,6.913000106811523
1996-06-19,661.9600219726562,6.953000068664551
1996-06-20,662.0999755859375,6.961999893188477
1996-06-21,666.8400268554688,6.943999767303467
1996-06-24,668.8499755859375,6.927000045776367
1996-06-25,668.47998046875,6.895999908447266
1996-06-26,664.3900146484375,6.895999908447266
1996-06-27,668.5499877929688,6.815999984741211
1996-06-28,670.6300048828125,6.710999965667725
1996-07-01,675.8800048828125,6.723999977111816
1996-07-02,673.6099853515625,6.785999774932861
1996-07-03,672.4000244140625,6.755000114440918
1996-07-05,657.4400024414062,7.046999931335449
1996-07-08,652.5399780273438,7.046999931335449
1996-07-09,654.75,7.001999855041504
1996-07-10,656.0599975585938,6.929999828338623
